"etuus";"vuosi";"kuukausi";"ikaluokka";"sukupuoli";"paiva";"variable";"val"
"Työttömyysturva";"2021";"12";"25-34";"naiset";"2021-12-01";"uudet saajat";"913"
"Työttömyysturva";"2021";"12";"35-44";"naiset";"2021-12-01";"uudet saajat";"565"
"Työttömyysturva";"2021";"12";"45-54";"naiset";"2021-12-01";"uudet saajat";"381"
"Työttömyysturva";"2021";"12";"yli 54";"naiset";"2021-12-01";"uudet saajat";"246"
"Yrittäjien työmarkkinatuki";"2021";"12";"18-24";"kaikki";"2021-12-01";"yrittäjien työmarkkinatuen saajat";"259"
"Yrittäjien työmarkkinatuki";"2021";"12";"25-34";"kaikki";"2021-12-01";"yrittäjien työmarkkinatuen saajat";"2045"
"Yrittäjien työmarkkinatuki";"2021";"12";"35-44";"kaikki";"2021-12-01";"yrittäjien työmarkkinatuen saajat";"3716"
"Yrittäjien työmarkkinatuki";"2021";"12";"45-54";"kaikki";"2021-12-01";"yrittäjien työmarkkinatuen saajat";"4573"
"Yrittäjien työmarkkinatuki";"2021";"12";"yli 54";"kaikki";"2021-12-01";"yrittäjien työmarkkinatuen saajat";"5327"
"Yrittäjien työmarkkinatuki";"2021";"12";"18-24";"miehet";"2021-12-01";"yrittäjien työmarkkinatuen saajat";"128"
"Yrittäjien työmarkkinatuki";"2021";"12";"25-34";"miehet";"2021-12-01";"yrittäjien työmarkkinatuen saajat";"1074"
"Yrittäjien työmarkkinatuki";"2021";"12";"35-44";"miehet";"2021-12-01";"yrittäjien työmarkkinatuen saajat";"1815"
"Yrittäjien työmarkkinatuki";"2021";"12";"45-54";"miehet";"2021-12-01";"yrittäjien työmarkkinatuen saajat";"2271"
"Yrittäjien työmarkkinatuki";"2021";"12";"yli 54";"miehet";"2021-12-01";"yrittäjien työmarkkinatuen saajat";"2662"
"Yrittäjien työmarkkinatuki";"2021";"12";"18-24";"naiset";"2021-12-01";"yrittäjien työmarkkinatuen saajat";"131"
"Yrittäjien työmarkkinatuki";"2021";"12";"25-34";"naiset";"2021-12-01";"yrittäjien työmarkkinatuen saajat";"971"
"Yrittäjien työmarkkinatuki";"2021";"12";"35-44";"naiset";"2021-12-01";"yrittäjien työmarkkinatuen saajat";"1901"
"Yrittäjien työmarkkinatuki";"2021";"12";"45-54";"naiset";"2021-12-01";"yrittäjien työmarkkinatuen saajat";"2302"
"Yrittäjien työmarkkinatuki";"2021";"12";"yli 54";"naiset";"2021-12-01";"yrittäjien työmarkkinatuen saajat";"2665"
"Työttömyysturva";"2022";"1";"18-24";"kaikki";"2022-01-01";"aiemmin tukea saaneet";"18442"
"Työttömyysturva";"2022";"1";"25-34";"kaikki";"2022-01-01";"aiemmin tukea saaneet";"49361"
"Työttömyysturva";"2022";"1";"35-44";"kaikki";"2022-01-01";"aiemmin tukea saaneet";"45128"
"Työttömyysturva";"2022";"1";"45-54";"kaikki";"2022-01-01";"aiemmin tukea saaneet";"38705"
"Työttömyysturva";"2022";"1";"yli 54";"kaikki";"2022-01-01";"aiemmin tukea saaneet";"36889"
"Työttömyysturva";"2022";"1";"18-24";"miehet";"2022-01-01";"aiemmin tukea saaneet";"10330"
"Työttömyysturva";"2022";"1";"25-34";"miehet";"2022-01-01";"aiemmin tukea saaneet";"26058"
"Työttömyysturva";"2022";"1";"35-44";"miehet";"2022-01-01";"aiemmin tukea saaneet";"22422"
"Työttömyysturva";"2022";"1";"45-54";"miehet";"2022-01-01";"aiemmin tukea saaneet";"20366"
"Työttömyysturva";"2022";"1";"yli 54";"miehet";"2022-01-01";"aiemmin tukea saaneet";"19918"
"Työttömyysturva";"2022";"1";"18-24";"naiset";"2022-01-01";"aiemmin tukea saaneet";"8112"
"Työttömyysturva";"2022";"1";"25-34";"naiset";"2022-01-01";"aiemmin tukea saaneet";"23303"
"Työttömyysturva";"2022";"1";"35-44";"naiset";"2022-01-01";"aiemmin tukea saaneet";"22706"
"Työttömyysturva";"2022";"1";"45-54";"naiset";"2022-01-01";"aiemmin tukea saaneet";"18339"
"Työttömyysturva";"2022";"1";"yli 54";"naiset";"2022-01-01";"aiemmin tukea saaneet";"16971"
"Työttömyysturva";"2022";"1";"18-24";"kaikki";"2022-01-01";"uudet saajat";"1988"
"Työttömyysturva";"2022";"1";"25-34";"kaikki";"2022-01-01";"uudet saajat";"1780"
"Työttömyysturva";"2022";"1";"35-44";"kaikki";"2022-01-01";"uudet saajat";"975"
"Työttömyysturva";"2022";"1";"45-54";"kaikki";"2022-01-01";"uudet saajat";"665"
"Työttömyysturva";"2022";"1";"yli 54";"kaikki";"2022-01-01";"uudet saajat";"478"
"Työttömyysturva";"2022";"1";"18-24";"miehet";"2022-01-01";"uudet saajat";"1201"
"Työttömyysturva";"2022";"1";"25-34";"miehet";"2022-01-01";"uudet saajat";"830"
"Työttömyysturva";"2022";"1";"35-44";"miehet";"2022-01-01";"uudet saajat";"435"
"Työttömyysturva";"2022";"1";"45-54";"miehet";"2022-01-01";"uudet saajat";"383"
"Työttömyysturva";"2022";"1";"yli 54";"miehet";"2022-01-01";"uudet saajat";"246"
"Työttömyysturva";"2022";"1";"18-24";"naiset";"2022-01-01";"uudet saajat";"787"
"Työttömyysturva";"2022";"1";"25-34";"naiset";"2022-01-01";"uudet saajat";"950"
"Työttömyysturva";"2022";"1";"35-44";"naiset";"2022-01-01";"uudet saajat";"540"
"Työttömyysturva";"2022";"1";"45-54";"naiset";"2022-01-01";"uudet saajat";"282"
"Työttömyysturva";"2022";"1";"yli 54";"naiset";"2022-01-01";"uudet saajat";"232"
"Yrittäjien työmarkkinatuki";"2022";"1";"18-24";"kaikki";"2022-01-01";"yrittäjien työmarkkinatuen saajat";"19"
"Yrittäjien työmarkkinatuki";"2022";"1";"25-34";"kaikki";"2022-01-01";"yrittäjien työmarkkinatuen saajat";"148"
"Yrittäjien työmarkkinatuki";"2022";"1";"35-44";"kaikki";"2022-01-01";"yrittäjien työmarkkinatuen saajat";"257"
"Yrittäjien työmarkkinatuki";"2022";"1";"45-54";"kaikki";"2022-01-01";"yrittäjien työmarkkinatuen saajat";"259"
"Yrittäjien työmarkkinatuki";"2022";"1";"yli 54";"kaikki";"2022-01-01";"yrittäjien työmarkkinatuen saajat";"221"
"Yrittäjien työmarkkinatuki";"2022";"1";"18-24";"miehet";"2022-01-01";"yrittäjien työmarkkinatuen saajat";"8"
"Yrittäjien työmarkkinatuki";"2022";"1";"25-34";"miehet";"2022-01-01";"yrittäjien työmarkkinatuen saajat";"81"
"Yrittäjien työmarkkinatuki";"2022";"1";"35-44";"miehet";"2022-01-01";"yrittäjien työmarkkinatuen saajat";"128"
"Yrittäjien työmarkkinatuki";"2022";"1";"45-54";"miehet";"2022-01-01";"yrittäjien työmarkkinatuen saajat";"130"
"Yrittäjien työmarkkinatuki";"2022";"1";"yli 54";"miehet";"2022-01-01";"yrittäjien työmarkkinatuen saajat";"114"
"Yrittäjien työmarkkinatuki";"2022";"1";"18-24";"naiset";"2022-01-01";"yrittäjien työmarkkinatuen saajat";"11"
"Yrittäjien työmarkkinatuki";"2022";"1";"25-34";"naiset";"2022-01-01";"yrittäjien työmarkkinatuen saajat";"67"
"Yrittäjien työmarkkinatuki";"2022";"1";"35-44";"naiset";"2022-01-01";"yrittäjien työmarkkinatuen saajat";"129"
"Yrittäjien työmarkkinatuki";"2022";"1";"45-54";"naiset";"2022-01-01";"yrittäjien työmarkkinatuen saajat";"129"
"Yrittäjien työmarkkinatuki";"2022";"1";"yli 54";"naiset";"2022-01-01";"yrittäjien työmarkkinatuen saajat";"107"
"Työttömyysturva";"2022";"2";"18-24";"kaikki";"2022-02-01";"aiemmin tukea saaneet";"18159"
"Työttömyysturva";"2022";"2";"25-34";"kaikki";"2022-02-01";"aiemmin tukea saaneet";"49104"
"Työttömyysturva";"2022";"2";"35-44";"kaikki";"2022-02-01";"aiemmin tukea saaneet";"44927"
"Työttömyysturva";"2022";"2";"45-54";"kaikki";"2022-02-01";"aiemmin tukea saaneet";"38499"
"Työttömyysturva";"2022";"2";"yli 54";"kaikki";"2022-02-01";"aiemmin tukea saaneet";"36757"
"Työttömyysturva";"2022";"2";"18-24";"miehet";"2022-02-01";"aiemmin tukea saaneet";"10043"
"Työttömyysturva";"2022";"2";"25-34";"miehet";"2022-02-01";"aiemmin tukea saaneet";"25940"
"Työttömyysturva";"2022";"2";"35-44";"miehet";"2022-02-01";"aiemmin tukea saaneet";"22357"
"Työttömyysturva";"2022";"2";"45-54";"miehet";"2022-02-01";"aiemmin tukea saaneet";"20405"
"Työttömyysturva";"2022";"2";"yli 54";"miehet";"2022-02-01";"aiemmin tukea saaneet";"19871"
"Työttömyysturva";"2022";"2";"18-24";"naiset";"2022-02-01";"aiemmin tukea saaneet";"8116"
"Työttömyysturva";"2022";"2";"25-34";"naiset";"2022-02-01";"aiemmin tukea saaneet";"23164"
"Työttömyysturva";"2022";"2";"35-44";"naiset";"2022-02-01";"aiemmin tukea saaneet";"22570"
"Työttömyysturva";"2022";"2";"45-54";"naiset";"2022-02-01";"aiemmin tukea saaneet";"18094"
"Työttömyysturva";"2022";"2";"yli 54";"naiset";"2022-02-01";"aiemmin tukea saaneet";"16886"
"Työttömyysturva";"2022";"2";"18-24";"kaikki";"2022-02-01";"uudet saajat";"2222"
"Työttömyysturva";"2022";"2";"25-34";"kaikki";"2022-02-01";"uudet saajat";"2190"
"Työttömyysturva";"2022";"2";"35-44";"kaikki";"2022-02-01";"uudet saajat";"1199"
"Työttömyysturva";"2022";"2";"45-54";"kaikki";"2022-02-01";"uudet saajat";"784"
"Työttömyysturva";"2022";"2";"yli 54";"kaikki";"2022-02-01";"uudet saajat";"560"
"Työttömyysturva";"2022";"2";"18-24";"miehet";"2022-02-01";"uudet saajat";"1176"
"Työttömyysturva";"2022";"2";"25-34";"miehet";"2022-02-01";"uudet saajat";"1036"
"Työttömyysturva";"2022";"2";"35-44";"miehet";"2022-02-01";"uudet saajat";"594"
"Työttömyysturva";"2022";"2";"45-54";"miehet";"2022-02-01";"uudet saajat";"417"
"Työttömyysturva";"2022";"2";"yli 54";"miehet";"2022-02-01";"uudet saajat";"313"
"Työttömyysturva";"2022";"2";"18-24";"naiset";"2022-02-01";"uudet saajat";"1046"
"Työttömyysturva";"2022";"2";"25-34";"naiset";"2022-02-01";"uudet saajat";"1154"
"Työttömyysturva";"2022";"2";"35-44";"naiset";"2022-02-01";"uudet saajat";"605"
"Työttömyysturva";"2022";"2";"45-54";"naiset";"2022-02-01";"uudet saajat";"367"
"Työttömyysturva";"2022";"2";"yli 54";"naiset";"2022-02-01";"uudet saajat";"247"
"Yrittäjien työmarkkinatuki";"2022";"2";"18-24";"kaikki";"2022-02-01";"yrittäjien työmarkkinatuen saajat";"177"
"Yrittäjien työmarkkinatuki";"2022";"2";"25-34";"kaikki";"2022-02-01";"yrittäjien työmarkkinatuen saajat";"1345"
"Yrittäjien työmarkkinatuki";"2022";"2";"35-44";"kaikki";"2022-02-01";"yrittäjien työmarkkinatuen saajat";"2333"
"Yrittäjien työmarkkinatuki";"2022";"2";"45-54";"kaikki";"2022-02-01";"yrittäjien työmarkkinatuen saajat";"2821"
"Yrittäjien työmarkkinatuki";"2022";"2";"yli 54";"kaikki";"2022-02-01";"yrittäjien työmarkkinatuen saajat";"3231"
"Yrittäjien työmarkkinatuki";"2022";"2";"18-24";"miehet";"2022-02-01";"yrittäjien työmarkkinatuen saajat";"74"
"Yrittäjien työmarkkinatuki";"2022";"2";"25-34";"miehet";"2022-02-01";"yrittäjien työmarkkinatuen saajat";"648"
"Yrittäjien työmarkkinatuki";"2022";"2";"35-44";"miehet";"2022-02-01";"yrittäjien työmarkkinatuen saajat";"1087"
"Yrittäjien työmarkkinatuki";"2022";"2";"45-54";"miehet";"2022-02-01";"yrittäjien työmarkkinatuen saajat";"1297"
"Yrittäjien työmarkkinatuki";"2022";"2";"yli 54";"miehet";"2022-02-01";"yrittäjien työmarkkinatuen saajat";"1513"
"Yrittäjien työmarkkinatuki";"2022";"2";"18-24";"naiset";"2022-02-01";"yrittäjien työmarkkinatuen saajat";"103"
"Yrittäjien työmarkkinatuki";"2022";"2";"25-34";"naiset";"2022-02-01";"yrittäjien työmarkkinatuen saajat";"697"
"Yrittäjien työmarkkinatuki";"2022";"2";"35-44";"naiset";"2022-02-01";"yrittäjien työmarkkinatuen saajat";"1246"
"Yrittäjien työmarkkinatuki";"2022";"2";"45-54";"naiset";"2022-02-01";"yrittäjien työmarkkinatuen saajat";"1524"
"Yrittäjien työmarkkinatuki";"2022";"2";"yli 54";"naiset";"2022-02-01";"yrittäjien työmarkkinatuen saajat";"1718"
"Työttömyysturva";"2022";"3";"18-24";"kaikki";"2022-03-01";"aiemmin tukea saaneet";"19489"
"Työttömyysturva";"2022";"3";"25-34";"kaikki";"2022-03-01";"aiemmin tukea saaneet";"51269"
"Työttömyysturva";"2022";"3";"35-44";"kaikki";"2022-03-01";"aiemmin tukea saaneet";"46633"
"Työttömyysturva";"2022";"3";"45-54";"kaikki";"2022-03-01";"aiemmin tukea saaneet";"39639"
"Työttömyysturva";"2022";"3";"yli 54";"kaikki";"2022-03-01";"aiemmin tukea saaneet";"37919"
"Työttömyysturva";"2022";"3";"18-24";"miehet";"2022-03-01";"aiemmin tukea saaneet";"10649"
"Työttömyysturva";"2022";"3";"25-34";"miehet";"2022-03-01";"aiemmin tukea saaneet";"27036"
"Työttömyysturva";"2022";"3";"35-44";"miehet";"2022-03-01";"aiemmin tukea saaneet";"23267"
"Työttömyysturva";"2022";"3";"45-54";"miehet";"2022-03-01";"aiemmin tukea saaneet";"20969"
"Työttömyysturva";"2022";"3";"yli 54";"miehet";"2022-03-01";"aiemmin tukea saaneet";"20488"
"Työttömyysturva";"2022";"3";"18-24";"naiset";"2022-03-01";"aiemmin tukea saaneet";"8840"
"Työttömyysturva";"2022";"3";"25-34";"naiset";"2022-03-01";"aiemmin tukea saaneet";"24233"
"Työttömyysturva";"2022";"3";"35-44";"naiset";"2022-03-01";"aiemmin tukea saaneet";"23366"
"Työttömyysturva";"2022";"3";"45-54";"naiset";"2022-03-01";"aiemmin tukea saaneet";"18670"
"Työttömyysturva";"2022";"3";"yli 54";"naiset";"2022-03-01";"aiemmin tukea saaneet";"17431"
"Työttömyysturva";"2022";"3";"18-24";"kaikki";"2022-03-01";"uudet saajat";"1746"
"Työttömyysturva";"2022";"3";"25-34";"kaikki";"2022-03-01";"uudet saajat";"2225"
"Työttömyysturva";"2022";"3";"35-44";"kaikki";"2022-03-01";"uudet saajat";"1244"
"Työttömyysturva";"2022";"3";"45-54";"kaikki";"2022-03-01";"uudet saajat";"922"
"Työttömyysturva";"2022";"3";"yli 54";"kaikki";"2022-03-01";"uudet saajat";"649"
"Työttömyysturva";"2022";"3";"18-24";"miehet";"2022-03-01";"uudet saajat";"927"
"Työttömyysturva";"2022";"3";"25-34";"miehet";"2022-03-01";"uudet saajat";"1083"
"Työttömyysturva";"2022";"3";"35-44";"miehet";"2022-03-01";"uudet saajat";"591"
"Työttömyysturva";"2022";"3";"45-54";"miehet";"2022-03-01";"uudet saajat";"481"
"Työttömyysturva";"2022";"3";"yli 54";"miehet";"2022-03-01";"uudet saajat";"387"
"Työttömyysturva";"2022";"3";"18-24";"naiset";"2022-03-01";"uudet saajat";"819"
"Työttömyysturva";"2022";"3";"25-34";"naiset";"2022-03-01";"uudet saajat";"1142"
"Työttömyysturva";"2022";"3";"35-44";"naiset";"2022-03-01";"uudet saajat";"653"
"Työttömyysturva";"2022";"3";"45-54";"naiset";"2022-03-01";"uudet saajat";"441"
"Työttömyysturva";"2022";"3";"yli 54";"naiset";"2022-03-01";"uudet saajat";"262"
"Yrittäjien työmarkkinatuki";"2022";"3";"18-24";"kaikki";"2022-03-01";"yrittäjien työmarkkinatuen saajat";"233"
"Yrittäjien työmarkkinatuki";"2022";"3";"25-34";"kaikki";"2022-03-01";"yrittäjien työmarkkinatuen saajat";"1765"
"Yrittäjien työmarkkinatuki";"2022";"3";"35-44";"kaikki";"2022-03-01";"yrittäjien työmarkkinatuen saajat";"3042"
"Yrittäjien työmarkkinatuki";"2022";"3";"45-54";"kaikki";"2022-03-01";"yrittäjien työmarkkinatuen saajat";"3627"
"Yrittäjien työmarkkinatuki";"2022";"3";"yli 54";"kaikki";"2022-03-01";"yrittäjien työmarkkinatuen saajat";"4056"
"Yrittäjien työmarkkinatuki";"2022";"3";"18-24";"miehet";"2022-03-01";"yrittäjien työmarkkinatuen saajat";"101"
"Yrittäjien työmarkkinatuki";"2022";"3";"25-34";"miehet";"2022-03-01";"yrittäjien työmarkkinatuen saajat";"868"
"Yrittäjien työmarkkinatuki";"2022";"3";"35-44";"miehet";"2022-03-01";"yrittäjien työmarkkinatuen saajat";"1427"
"Yrittäjien työmarkkinatuki";"2022";"3";"45-54";"miehet";"2022-03-01";"yrittäjien työmarkkinatuen saajat";"1677"
"Yrittäjien työmarkkinatuki";"2022";"3";"yli 54";"miehet";"2022-03-01";"yrittäjien työmarkkinatuen saajat";"1931"
"Yrittäjien työmarkkinatuki";"2022";"3";"18-24";"naiset";"2022-03-01";"yrittäjien työmarkkinatuen saajat";"132"
"Yrittäjien työmarkkinatuki";"2022";"3";"25-34";"naiset";"2022-03-01";"yrittäjien työmarkkinatuen saajat";"897"
"Yrittäjien työmarkkinatuki";"2022";"3";"35-44";"naiset";"2022-03-01";"yrittäjien työmarkkinatuen saajat";"1615"
"Yrittäjien työmarkkinatuki";"2022";"3";"45-54";"naiset";"2022-03-01";"yrittäjien työmarkkinatuen saajat";"1950"
"Yrittäjien työmarkkinatuki";"2022";"3";"yli 54";"naiset";"2022-03-01";"yrittäjien työmarkkinatuen saajat";"2125"
"Työttömyysturva";"2022";"4";"18-24";"kaikki";"2022-04-01";"aiemmin tukea saaneet";"18315"
"Työttömyysturva";"2022";"4";"25-34";"kaikki";"2022-04-01";"aiemmin tukea saaneet";"48809"
"Työttömyysturva";"2022";"4";"35-44";"kaikki";"2022-04-01";"aiemmin tukea saaneet";"44912"
"Työttömyysturva";"2022";"4";"45-54";"kaikki";"2022-04-01";"aiemmin tukea saaneet";"38434"
"Työttömyysturva";"2022";"4";"yli 54";"kaikki";"2022-04-01";"aiemmin tukea saaneet";"36997"
"Työttömyysturva";"2022";"4";"18-24";"miehet";"2022-04-01";"aiemmin tukea saaneet";"9998"
"Työttömyysturva";"2022";"4";"25-34";"miehet";"2022-04-01";"aiemmin tukea saaneet";"25812"
"Työttömyysturva";"2022";"4";"35-44";"miehet";"2022-04-01";"aiemmin tukea saaneet";"22386"
"Työttömyysturva";"2022";"4";"45-54";"miehet";"2022-04-01";"aiemmin tukea saaneet";"20368"
"Työttömyysturva";"2022";"4";"yli 54";"miehet";"2022-04-01";"aiemmin tukea saaneet";"20084"
"Työttömyysturva";"2022";"4";"18-24";"naiset";"2022-04-01";"aiemmin tukea saaneet";"8317"
"Työttömyysturva";"2022";"4";"25-34";"naiset";"2022-04-01";"aiemmin tukea saaneet";"22997"
"Työttömyysturva";"2022";"4";"35-44";"naiset";"2022-04-01";"aiemmin tukea saaneet";"22526"
"Työttömyysturva";"2022";"4";"45-54";"naiset";"2022-04-01";"aiemmin tukea saaneet";"18066"
"Työttömyysturva";"2022";"4";"yli 54";"naiset";"2022-04-01";"aiemmin tukea saaneet";"16913"
"Työttömyysturva";"2022";"4";"18-24";"kaikki";"2022-04-01";"uudet saajat";"1350"
"Työttömyysturva";"2022";"4";"25-34";"kaikki";"2022-04-01";"uudet saajat";"1684"
"Työttömyysturva";"2022";"4";"35-44";"kaikki";"2022-04-01";"uudet saajat";"1014"
"Työttömyysturva";"2022";"4";"45-54";"kaikki";"2022-04-01";"uudet saajat";"669"
"Työttömyysturva";"2022";"4";"yli 54";"kaikki";"2022-04-01";"uudet saajat";"499"
"Työttömyysturva";"2022";"4";"18-24";"miehet";"2022-04-01";"uudet saajat";"773"
"Työttömyysturva";"2022";"4";"25-34";"miehet";"2022-04-01";"uudet saajat";"818"
"Työttömyysturva";"2022";"4";"35-44";"miehet";"2022-04-01";"uudet saajat";"458"
"Työttömyysturva";"2022";"4";"45-54";"miehet";"2022-04-01";"uudet saajat";"372"
"Työttömyysturva";"2022";"4";"yli 54";"miehet";"2022-04-01";"uudet saajat";"269"
"Työttömyysturva";"2022";"4";"18-24";"naiset";"2022-04-01";"uudet saajat";"577"
"Työttömyysturva";"2022";"4";"25-34";"naiset";"2022-04-01";"uudet saajat";"866"
"Työttömyysturva";"2022";"4";"35-44";"naiset";"2022-04-01";"uudet saajat";"556"
"Työttömyysturva";"2022";"4";"45-54";"naiset";"2022-04-01";"uudet saajat";"297"
"Työttömyysturva";"2022";"4";"yli 54";"naiset";"2022-04-01";"uudet saajat";"230"
"Yrittäjien työmarkkinatuki";"2022";"4";"18-24";"kaikki";"2022-04-01";"yrittäjien työmarkkinatuen saajat";"24"
"Yrittäjien työmarkkinatuki";"2022";"4";"25-34";"kaikki";"2022-04-01";"yrittäjien työmarkkinatuen saajat";"126"
"Yrittäjien työmarkkinatuki";"2022";"4";"35-44";"kaikki";"2022-04-01";"yrittäjien työmarkkinatuen saajat";"172"
"Yrittäjien työmarkkinatuki";"2022";"4";"45-54";"kaikki";"2022-04-01";"yrittäjien työmarkkinatuen saajat";"209"
"Yrittäjien työmarkkinatuki";"2022";"4";"yli 54";"kaikki";"2022-04-01";"yrittäjien työmarkkinatuen saajat";"196"
"Yrittäjien työmarkkinatuki";"2022";"4";"18-24";"miehet";"2022-04-01";"yrittäjien työmarkkinatuen saajat";"9"
"Yrittäjien työmarkkinatuki";"2022";"4";"25-34";"miehet";"2022-04-01";"yrittäjien työmarkkinatuen saajat";"77"
"Yrittäjien työmarkkinatuki";"2022";"4";"35-44";"miehet";"2022-04-01";"yrittäjien työmarkkinatuen saajat";"85"
"Yrittäjien työmarkkinatuki";"2022";"4";"45-54";"miehet";"2022-04-01";"yrittäjien työmarkkinatuen saajat";"105"
"Yrittäjien työmarkkinatuki";"2022";"4";"yli 54";"miehet";"2022-04-01";"yrittäjien työmarkkinatuen saajat";"100"
"Yrittäjien työmarkkinatuki";"2022";"4";"18-24";"naiset";"2022-04-01";"yrittäjien työmarkkinatuen saajat";"15"
"Yrittäjien työmarkkinatuki";"2022";"4";"25-34";"naiset";"2022-04-01";"yrittäjien työmarkkinatuen saajat";"49"
"Yrittäjien työmarkkinatuki";"2022";"4";"35-44";"naiset";"2022-04-01";"yrittäjien työmarkkinatuen saajat";"87"
"Yrittäjien työmarkkinatuki";"2022";"4";"45-54";"naiset";"2022-04-01";"yrittäjien työmarkkinatuen saajat";"104"
"Yrittäjien työmarkkinatuki";"2022";"4";"yli 54";"naiset";"2022-04-01";"yrittäjien työmarkkinatuen saajat";"96"
"Työttömyysturva";"2022";"5";"18-24";"kaikki";"2022-05-01";"aiemmin tukea saaneet";"17949"
"Työttömyysturva";"2022";"5";"25-34";"kaikki";"2022-05-01";"aiemmin tukea saaneet";"48294"
"Työttömyysturva";"2022";"5";"35-44";"kaikki";"2022-05-01";"aiemmin tukea saaneet";"44763"
"Työttömyysturva";"2022";"5";"45-54";"kaikki";"2022-05-01";"aiemmin tukea saaneet";"38214"
"Työttömyysturva";"2022";"5";"yli 54";"kaikki";"2022-05-01";"aiemmin tukea saaneet";"37059"
"Työttömyysturva";"2022";"5";"18-24";"miehet";"2022-05-01";"aiemmin tukea saaneet";"9786"
"Työttömyysturva";"2022";"5";"25-34";"miehet";"2022-05-01";"aiemmin tukea saaneet";"25420"
"Työttömyysturva";"2022";"5";"35-44";"miehet";"2022-05-01";"aiemmin tukea saaneet";"22273"
"Työttömyysturva";"2022";"5";"45-54";"miehet";"2022-05-01";"aiemmin tukea saaneet";"20338"
"Työttömyysturva";"2022";"5";"yli 54";"miehet";"2022-05-01";"aiemmin tukea saaneet";"20041"
"Työttömyysturva";"2022";"5";"18-24";"naiset";"2022-05-01";"aiemmin tukea saaneet";"8163"
"Työttömyysturva";"2022";"5";"25-34";"naiset";"2022-05-01";"aiemmin tukea saaneet";"22874"
"Työttömyysturva";"2022";"5";"35-44";"naiset";"2022-05-01";"aiemmin tukea saaneet";"22490"
"Työttömyysturva";"2022";"5";"45-54";"naiset";"2022-05-01";"aiemmin tukea saaneet";"17876"
"Työttömyysturva";"2022";"5";"yli 54";"naiset";"2022-05-01";"aiemmin tukea saaneet";"17018"
