"alue";"etuus";"vuosi";"kuukausi";"paiva";"variable";"val";"type"
"Pirkanmaa";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"aiemmin tukea saaneet";"12905";"Saajakotitaloudet"
"Pohjanmaa";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"uudet saajat";"161";"Saajat"
"Pohjanmaa";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"uudet saajat";"135";"Saajakotitaloudet"
"Pohjanmaa";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"aiemmin tukea saaneet";"3718";"Saajat"
"Pohjanmaa";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"aiemmin tukea saaneet";"2246";"Saajakotitaloudet"
"Pohjois-Karjala";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"uudet saajat";"289";"Saajat"
"Pohjois-Karjala";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"uudet saajat";"222";"Saajakotitaloudet"
"Pohjois-Karjala";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"aiemmin tukea saaneet";"4789";"Saajat"
"Pohjois-Karjala";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"aiemmin tukea saaneet";"3519";"Saajakotitaloudet"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"uudet saajat";"566";"Saajat"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"uudet saajat";"430";"Saajakotitaloudet"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"aiemmin tukea saaneet";"9572";"Saajat"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"aiemmin tukea saaneet";"6892";"Saajakotitaloudet"
"Pohjois-Savo";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"uudet saajat";"429";"Saajat"
"Pohjois-Savo";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"uudet saajat";"324";"Saajakotitaloudet"
"Pohjois-Savo";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"aiemmin tukea saaneet";"8001";"Saajat"
"Pohjois-Savo";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"aiemmin tukea saaneet";"5764";"Saajakotitaloudet"
"Päijät-Häme";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"uudet saajat";"367";"Saajat"
"Päijät-Häme";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"uudet saajat";"275";"Saajakotitaloudet"
"Päijät-Häme";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"aiemmin tukea saaneet";"8591";"Saajat"
"Päijät-Häme";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"aiemmin tukea saaneet";"5975";"Saajakotitaloudet"
"Satakunta";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"uudet saajat";"285";"Saajat"
"Satakunta";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"uudet saajat";"214";"Saajakotitaloudet"
"Satakunta";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"aiemmin tukea saaneet";"4685";"Saajat"
"Satakunta";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"aiemmin tukea saaneet";"3439";"Saajakotitaloudet"
"Uusimaa";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"uudet saajat";"2693";"Saajat"
"Uusimaa";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"uudet saajat";"2094";"Saajakotitaloudet"
"Uusimaa";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"aiemmin tukea saaneet";"77300";"Saajat"
"Uusimaa";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"aiemmin tukea saaneet";"47859";"Saajakotitaloudet"
"Varsinais-Suomi";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"uudet saajat";"644";"Saajat"
"Varsinais-Suomi";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"uudet saajat";"497";"Saajakotitaloudet"
"Varsinais-Suomi";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"aiemmin tukea saaneet";"13694";"Saajat"
"Varsinais-Suomi";"Perustoimeentulotuki";"2022";"1";"2022-01-01";"aiemmin tukea saaneet";"9019";"Saajakotitaloudet"
"Etelä-Karjala";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"208";"Saajat"
"Etelä-Karjala";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"158";"Saajakotitaloudet"
"Etelä-Karjala";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"3603";"Saajat"
"Etelä-Karjala";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"2651";"Saajakotitaloudet"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"294";"Saajat"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"217";"Saajakotitaloudet"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"3946";"Saajat"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"2743";"Saajakotitaloudet"
"Etelä-Savo";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"191";"Saajat"
"Etelä-Savo";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"159";"Saajakotitaloudet"
"Etelä-Savo";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"3645";"Saajat"
"Etelä-Savo";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"2673";"Saajakotitaloudet"
"Kainuu";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"100";"Saajat"
"Kainuu";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"81";"Saajakotitaloudet"
"Kainuu";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"1673";"Saajat"
"Kainuu";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"1207";"Saajakotitaloudet"
"Kanta-Häme";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"275";"Saajat"
"Kanta-Häme";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"191";"Saajakotitaloudet"
"Kanta-Häme";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"5621";"Saajat"
"Kanta-Häme";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"3969";"Saajakotitaloudet"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"69";"Saajat"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"52";"Saajakotitaloudet"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"1257";"Saajat"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"931";"Saajakotitaloudet"
"Keski-Suomi";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"528";"Saajat"
"Keski-Suomi";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"406";"Saajakotitaloudet"
"Keski-Suomi";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"9901";"Saajat"
"Keski-Suomi";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"7175";"Saajakotitaloudet"
"Kymenlaakso";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"301";"Saajat"
"Kymenlaakso";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"232";"Saajakotitaloudet"
"Kymenlaakso";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"5245";"Saajat"
"Kymenlaakso";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"3826";"Saajakotitaloudet"
"Lappi";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"272";"Saajat"
"Lappi";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"212";"Saajakotitaloudet"
"Lappi";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"3987";"Saajat"
"Lappi";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"2852";"Saajakotitaloudet"
"Pirkanmaa";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"904";"Saajat"
"Pirkanmaa";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"730";"Saajakotitaloudet"
"Pirkanmaa";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"18638";"Saajat"
"Pirkanmaa";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"13371";"Saajakotitaloudet"
"Pohjanmaa";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"152";"Saajat"
"Pohjanmaa";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"119";"Saajakotitaloudet"
"Pohjanmaa";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"3814";"Saajat"
"Pohjanmaa";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"2344";"Saajakotitaloudet"
"Pohjois-Karjala";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"296";"Saajat"
"Pohjois-Karjala";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"220";"Saajakotitaloudet"
"Pohjois-Karjala";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"5080";"Saajat"
"Pohjois-Karjala";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"3715";"Saajakotitaloudet"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"642";"Saajat"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"478";"Saajakotitaloudet"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"9872";"Saajat"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"7098";"Saajakotitaloudet"
"Pohjois-Savo";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"403";"Saajat"
"Pohjois-Savo";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"336";"Saajakotitaloudet"
"Pohjois-Savo";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"8173";"Saajat"
"Pohjois-Savo";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"5901";"Saajakotitaloudet"
"Päijät-Häme";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"333";"Saajat"
"Päijät-Häme";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"281";"Saajakotitaloudet"
"Päijät-Häme";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"8825";"Saajat"
"Päijät-Häme";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"6102";"Saajakotitaloudet"
"Satakunta";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"312";"Saajat"
"Satakunta";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"234";"Saajakotitaloudet"
"Satakunta";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"4774";"Saajat"
"Satakunta";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"3497";"Saajakotitaloudet"
"Uusimaa";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"2932";"Saajat"
"Uusimaa";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"2250";"Saajakotitaloudet"
"Uusimaa";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"78254";"Saajat"
"Uusimaa";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"48652";"Saajakotitaloudet"
"Varsinais-Suomi";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"764";"Saajat"
"Varsinais-Suomi";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"uudet saajat";"582";"Saajakotitaloudet"
"Varsinais-Suomi";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"14145";"Saajat"
"Varsinais-Suomi";"Perustoimeentulotuki";"2022";"2";"2022-02-01";"aiemmin tukea saaneet";"9301";"Saajakotitaloudet"
"Etelä-Karjala";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"251";"Saajat"
"Etelä-Karjala";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"185";"Saajakotitaloudet"
"Etelä-Karjala";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"3651";"Saajat"
"Etelä-Karjala";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"2688";"Saajakotitaloudet"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"270";"Saajat"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"193";"Saajakotitaloudet"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"3975";"Saajat"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"2856";"Saajakotitaloudet"
"Etelä-Savo";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"216";"Saajat"
"Etelä-Savo";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"170";"Saajakotitaloudet"
"Etelä-Savo";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"3652";"Saajat"
"Etelä-Savo";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"2684";"Saajakotitaloudet"
"Kainuu";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"112";"Saajat"
"Kainuu";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"86";"Saajakotitaloudet"
"Kainuu";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"1711";"Saajat"
"Kainuu";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"1232";"Saajakotitaloudet"
"Kanta-Häme";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"234";"Saajat"
"Kanta-Häme";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"201";"Saajakotitaloudet"
"Kanta-Häme";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"5757";"Saajat"
"Kanta-Häme";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"4055";"Saajakotitaloudet"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"86";"Saajat"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"66";"Saajakotitaloudet"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"1271";"Saajat"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"933";"Saajakotitaloudet"
"Keski-Suomi";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"520";"Saajat"
"Keski-Suomi";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"388";"Saajakotitaloudet"
"Keski-Suomi";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"9912";"Saajat"
"Keski-Suomi";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"7287";"Saajakotitaloudet"
"Kymenlaakso";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"319";"Saajat"
"Kymenlaakso";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"249";"Saajakotitaloudet"
"Kymenlaakso";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"5212";"Saajat"
"Kymenlaakso";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"3822";"Saajakotitaloudet"
"Lappi";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"284";"Saajat"
"Lappi";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"201";"Saajakotitaloudet"
"Lappi";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"3976";"Saajat"
"Lappi";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"2868";"Saajakotitaloudet"
"Pirkanmaa";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"818";"Saajat"
"Pirkanmaa";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"661";"Saajakotitaloudet"
"Pirkanmaa";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"18628";"Saajat"
"Pirkanmaa";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"13467";"Saajakotitaloudet"
"Pohjanmaa";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"195";"Saajat"
"Pohjanmaa";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"149";"Saajakotitaloudet"
"Pohjanmaa";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"3751";"Saajat"
"Pohjanmaa";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"2302";"Saajakotitaloudet"
"Pohjois-Karjala";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"316";"Saajat"
"Pohjois-Karjala";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"236";"Saajakotitaloudet"
"Pohjois-Karjala";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"5031";"Saajat"
"Pohjois-Karjala";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"3684";"Saajakotitaloudet"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"653";"Saajat"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"492";"Saajakotitaloudet"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"9995";"Saajat"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"7270";"Saajakotitaloudet"
"Pohjois-Savo";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"431";"Saajat"
"Pohjois-Savo";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"362";"Saajakotitaloudet"
"Pohjois-Savo";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"8247";"Saajat"
"Pohjois-Savo";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"5981";"Saajakotitaloudet"
"Päijät-Häme";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"364";"Saajat"
"Päijät-Häme";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"285";"Saajakotitaloudet"
"Päijät-Häme";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"8781";"Saajat"
"Päijät-Häme";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"6099";"Saajakotitaloudet"
"Satakunta";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"354";"Saajat"
"Satakunta";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"283";"Saajakotitaloudet"
"Satakunta";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"4847";"Saajat"
"Satakunta";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"3523";"Saajakotitaloudet"
"Uusimaa";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"3049";"Saajat"
"Uusimaa";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"2334";"Saajakotitaloudet"
"Uusimaa";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"79264";"Saajat"
"Uusimaa";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"49317";"Saajakotitaloudet"
"Varsinais-Suomi";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"671";"Saajat"
"Varsinais-Suomi";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"uudet saajat";"534";"Saajakotitaloudet"
"Varsinais-Suomi";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"14096";"Saajat"
"Varsinais-Suomi";"Perustoimeentulotuki";"2022";"3";"2022-03-01";"aiemmin tukea saaneet";"9356";"Saajakotitaloudet"
"Etelä-Karjala";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"uudet saajat";"189";"Saajat"
"Etelä-Karjala";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"uudet saajat";"148";"Saajakotitaloudet"
"Etelä-Karjala";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"aiemmin tukea saaneet";"3659";"Saajat"
"Etelä-Karjala";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"aiemmin tukea saaneet";"2709";"Saajakotitaloudet"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"uudet saajat";"214";"Saajat"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"uudet saajat";"155";"Saajakotitaloudet"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"aiemmin tukea saaneet";"3935";"Saajat"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"aiemmin tukea saaneet";"2794";"Saajakotitaloudet"
"Etelä-Savo";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"uudet saajat";"143";"Saajat"
"Etelä-Savo";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"uudet saajat";"125";"Saajakotitaloudet"
"Etelä-Savo";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"aiemmin tukea saaneet";"3603";"Saajat"
"Etelä-Savo";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"aiemmin tukea saaneet";"2678";"Saajakotitaloudet"
"Kainuu";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"uudet saajat";"88";"Saajat"
"Kainuu";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"uudet saajat";"73";"Saajakotitaloudet"
"Kainuu";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"aiemmin tukea saaneet";"1735";"Saajat"
"Kainuu";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"aiemmin tukea saaneet";"1260";"Saajakotitaloudet"
"Kanta-Häme";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"uudet saajat";"264";"Saajat"
"Kanta-Häme";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"uudet saajat";"213";"Saajakotitaloudet"
"Kanta-Häme";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"aiemmin tukea saaneet";"5712";"Saajat"
"Kanta-Häme";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"aiemmin tukea saaneet";"4031";"Saajakotitaloudet"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"uudet saajat";"83";"Saajat"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"uudet saajat";"67";"Saajakotitaloudet"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"aiemmin tukea saaneet";"1301";"Saajat"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"aiemmin tukea saaneet";"931";"Saajakotitaloudet"
"Keski-Suomi";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"uudet saajat";"391";"Saajat"
"Keski-Suomi";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"uudet saajat";"323";"Saajakotitaloudet"
"Keski-Suomi";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"aiemmin tukea saaneet";"9854";"Saajat"
"Keski-Suomi";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"aiemmin tukea saaneet";"7236";"Saajakotitaloudet"
"Kymenlaakso";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"uudet saajat";"224";"Saajat"
"Kymenlaakso";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"uudet saajat";"200";"Saajakotitaloudet"
"Kymenlaakso";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"aiemmin tukea saaneet";"5260";"Saajat"
"Kymenlaakso";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"aiemmin tukea saaneet";"3862";"Saajakotitaloudet"
"Lappi";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"uudet saajat";"226";"Saajat"
"Lappi";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"uudet saajat";"169";"Saajakotitaloudet"
"Lappi";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"aiemmin tukea saaneet";"3987";"Saajat"
"Lappi";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"aiemmin tukea saaneet";"2839";"Saajakotitaloudet"
"Pirkanmaa";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"uudet saajat";"736";"Saajat"
"Pirkanmaa";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"uudet saajat";"601";"Saajakotitaloudet"
"Pirkanmaa";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"aiemmin tukea saaneet";"18408";"Saajat"
"Pirkanmaa";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"aiemmin tukea saaneet";"13312";"Saajakotitaloudet"
"Pohjanmaa";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"uudet saajat";"145";"Saajat"
"Pohjanmaa";"Perustoimeentulotuki";"2022";"4";"2022-04-01";"uudet saajat";"115";"Saajakotitaloudet"
